10, 50.378378
10, 62.148148
10, 100.046154
10, 74.555556
10, 106.276923
10, 71.242424
10, 70.253521
10, 87.446154
10, 77.515625
10, 73.271429
10, 88.436620
10, 72.891892
10, 85.291139
10, 76.692308
10, 77.354430
10, 77.060976
10, 24.376471
10, 84.917647
10, 18.019074
10, 76.829545
10, 67.571429
10, 82.400000
10, 75.885057
10, 74.257732
10, 66.262626
10, 65.317308
10, 46.468966
10, 85.402174
10, 77.454545
10, 90.304348
10, 75.182796
10, 89.445652
10, 78.648352
10, 43.060976
10, 78.268817
10, 95.933333
10, 76.666667
10, 75.802198
10, 75.784946
10, 88.152174
10, 76.402174
10, 74.860215
10, 79.956989
10, 79.280000
10, 73.411215
10, 76.801980
10, 106.113402
10, 81.278351
10, 86.980000
10, 75.928571
10, 80.435644
10, 75.980198
10, 82.346535
10, 38.442478
10, 77.785714
10, 85.029412
10, 77.240000
10, 83.930000
10, 75.250000
10, 100.441176
10, 78.690909
10, 92.042017
10, 74.116071
10, 78.467290
10, 92.504505
10, 87.145299
10, 54.149701
10, 77.873874
10, 76.625000
10, 79.559633
10, 85.872727
10, 61.485075
10, 75.572727
10, 78.783784
10, 76.761905
10, 82.650943
10, 76.528846
10, 63.920000
10, 77.090000
10, 102.571429
10, 86.940594
10, 77.107843
10, 70.739130
10, 80.712871
10, 76.188119
10, 82.705882
10, 75.480392
10, 100.025862
10, 80.864865
10, 83.229358
10, 82.330275
10, 78.574074
10, 71.276423
10, 80.254717
10, 80.500000
10, 78.485437
10, 77.038462
10, 86.733333
10, 79.458716
10, 82.722222
10, 78.964602
10, 78.263636
10, 90.354545
10, 78.128440
10, 78.425926
10, 81.358491
10, 46.928962
10, 76.389831
10, 78.933333
10, 70.353448
10, 79.029703
10, 78.020000
10, 97.950000
10, 76.871287
10, 82.058824
10, 80.029412
10, 92.217822
10, 88.961165
10, 86.425743
10, 93.740000
10, 75.252427
10, 85.990000
10, 76.178218
10, 75.176471
10, 24.295820
10, 77.551020
10, 74.929293
10, 78.144330
10, 72.852941
10, 75.353535
10, 70.509091
10, 82.275510
10, 85.432990
10, 80.479592
10, 82.928571
10, 76.387755
10, 90.731959
10, 75.950000
10, 82.226804
10, 77.710280
10, 66.991150
10, 87.757576
10, 79.521277
10, 95.642857
10, 77.154639
10, 88.546392
10, 76.867347
10, 83.525253
10, 77.270000
10, 76.090909
10, 57.761538
10, 71.275862
10, 48.394737
10, 77.438776
10, 79.666667
10, 77.938776
10, 75.111111
10, 73.410000
10, 63.913793
10, 69.339450
10, 22.306785
10, 82.604167
10, 75.963636
10, 78.468750
10, 79.255102
10, 86.860000
10, 87.530612
10, 81.878788
10, 77.391753
10, 79.797980
10, 76.112245
10, 96.572816
10, 72.810345
10, 68.557522
10, 93.686869
10, 74.757576
10, 85.191919
10, 76.050505
10, 81.765306
10, 77.229167
10, 91.061224
10, 19.294872
10, 71.991597
10, 90.364583
10, 77.085106
10, 71.920792
10, 80.776596
10, 79.757895
10, 71.621359
10, 85.510204
10, 76.404040
10, 78.770833
10, 84.744898
10, 43.169591
10, 75.457143
10, 42.370787
10, 104.030612
10, 84.373737
10, 101.313131
10, 69.474138
10, 80.141414
10, 90.400000
10, 76.938144
10, 87.846939
10, 76.438776
10, 83.214286
10, 75.474747
10, 83.444444
10, 77.673469
10, 70.422764
10, 74.737374
10, 81.173469
10, 74.858586
10, 77.161616
10, 83.700000
10, 67.159292
10, 87.566372
10, 78.870968
10, 87.726316
10, 78.791667
10, 77.626168
10, 42.958824
10, 85.041237
10, 80.468750
10, 72.963964
10, 24.815436
10, 84.489796
10, 81.495050
10, 66.267857
10, 79.618557
10, 79.094737
10, 77.659574
10, 79.884211
10, 76.677083
10, 86.393939
10, 76.135417
10, 113.113402
10, 36.179612
10, 82.896907
10, 43.836257
10, 73.872549
10, 78.458333
10, 73.880000
10, 81.979381
10, 78.610526
10, 81.531250
10, 68.898148
10, 83.918367
10, 75.885417
10, 77.948980
10, 80.344086
10, 84.306931
10, 74.797980
10, 75.459184
10, 78.260417
10, 75.969388
10, 76.322917
10, 75.183673
10, 65.713043
10, 80.177083
10, 105.712871
10, 81.308511
10, 97.438776
10, 69.577982
10, 88.171717
10, 78.800000
10, 83.458333
10, 79.168421
10, 77.697917
10, 85.414141
10, 62.815789
10, 68.170732
10, 77.600000
10, 97.214286
10, 66.380531
10, 95.142857
10, 67.564815
10, 78.824742
10, 80.242105
10, 94.298969
10, 44.329341
10, 86.185567
10, 74.528846
10, 79.631579
10, 77.102041
10, 78.134021
10, 97.684211
10, 78.250000
10, 87.690722
10, 79.989362
10, 84.597938
10, 76.989362
10, 76.473684
10, 80.673684
10, 81.505263
10, 89.290000
10, 77.589474
10, 94.836735
10, 95.160377
10, 75.313725
10, 74.232759
10, 76.826923
10, 94.212963
10, 70.846774
10, 68.056000
10, 60.870229
10, 75.600000
10, 74.264151
10, 66.193277
10, 75.405660
10, 79.343434
10, 77.721154
10, 93.306931
10, 83.653465
10, 95.128713
10, 85.846154
10, 114.622807
10, 99.640884
10, 109.148760
10, 61.963899
10, 83.685039
10, 80.007692
10, 79.234375
10, 76.335938
10, 79.454545
10, 77.571429
10, 76.680672
10, 77.000000
10, 77.687500
10, 76.473684
10, 77.412281
10, 74.779817
10, 83.381818
10, 77.296296
10, 73.729730
10, 82.112150
10, 79.711538
10, 87.200000
10, 76.534653
10, 76.881188
10, 76.450000
10, 78.407767
10, 66.641026
10, 78.227723
10, 76.373737
10, 76.900990
10, 72.458716
10, 76.744898
10, 76.609524
10, 77.806122
10, 79.290909
10, 77.500000
10, 80.340000
10, 75.887755
10, 79.865979
10, 77.134021
10, 90.530612
10, 76.989899
10, 104.480392
10, 78.264706
10, 85.705882
10, 76.843137
10, 79.586538
10, 89.390000
10, 79.019608
10, 75.666667
10, 81.894231
10, 77.041237
10, 74.222222
10, 77.919192
10, 115.969388
10, 76.193878
10, 78.581633
10, 81.303030
10, 80.306122
10, 76.282828
10, 77.278351
10, 76.142857
10, 75.640000
10, 73.914286
10, 75.500000
10, 85.896907
10, 77.628866
10, 86.505051
10, 75.930000
10, 84.226804
10, 77.020408
10, 81.252525
10, 77.551020
10, 80.968750
10, 79.030928
10, 81.683168
10, 57.806667
10, 89.653061
10, 87.181818
10, 76.303030
10, 98.663265
10, 44.705556
10, 79.702703
10, 60.919708
10, 76.871287
10, 91.623762
10, 75.097087
10, 80.801980
10, 76.554455
10, 78.571429
10, 79.000000
10, 85.247525
10, 19.169336
10, 80.673469
10, 75.745098
10, 34.473451
10, 77.484848
10, 75.907216
10, 81.770000
10, 96.112245
10, 77.212121
10, 97.581633
10, 80.221053
10, 84.438776
10, 71.605505
10, 83.714286
10, 76.831579
10, 89.948980
10, 90.224490
10, 77.789474
10, 83.391753
10, 78.840426
10, 87.842105
10, 78.526882
10, 87.308511
10, 81.073684
10, 84.525773
10, 80.400000
10, 81.660000
10, 96.229167
10, 79.395833
10, 92.589474
10, 76.904255
10, 87.281250
10, 77.631579
10, 87.622449
10, 76.500000
10, 89.094737
10, 76.326316
10, 78.542553
10, 81.105263
10, 87.234694
10, 97.612245
10, 77.855670
10, 73.741071
10, 80.585106
10, 83.090909
10, 76.916667
10, 88.555556
10, 58.897638
10, 81.526316
10, 66.112069
10, 70.817308
10, 84.297030
10, 76.873684
10, 96.479167
10, 75.326316
10, 91.914894
10, 76.468750
10, 86.642105
10, 77.305263
10, 87.638298
10, 76.770833
10, 86.989474
10, 78.553191
10, 77.614583
10, 39.943503
10, 86.215054
10, 85.168421
10, 80.873684
10, 80.031579
10, 82.021505
10, 76.711340
10, 81.125000
10, 83.202128
10, 77.635417
10, 79.578947
10, 75.395833
10, 24.710438
10, 79.010417
10, 76.180851
10, 80.800000
10, 79.234043
10, 81.822917
10, 74.333333
10, 93.908163
10, 76.744898
10, 83.686869
10, 79.421053
10, 86.500000
10, 68.261682
10, 85.400000
10, 74.514851
10, 84.622449
10, 79.670000
10, 90.897959
10, 86.760000
10, 81.210526
10, 84.315789
10, 82.978495
10, 79.361702
10, 34.960699
10, 78.638298
10, 86.876289
10, 44.254545
10, 90.031915
10, 75.610526
10, 101.031250
10, 79.621053
10, 92.010526
10, 77.073684
10, 76.433962
10, 33.155963
10, 79.958333
10, 77.726316
10, 83.395833
10, 73.224490
10, 78.237113
10, 82.530612
10, 67.315789
10, 76.226804
10, 67.423423
10, 77.757895
